id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion
59190494,,0,51.28,0.505
59190506,,0,-119.04,0.215
59190502,75,1,382.48,0.501
59190509,3,1,234.48,0.14
59190560,,0,-117.44,0.257
59190670,,0,-44,0.197
59190669,,0,-110.64,0.235
59190753,,0,71.76,0.285
59190778,,0,-65.28,0.267
59190773,75,1,357.51,0.557
59190885,75,1,638.36,0.243
59190998,35,0,341.77,0.184
59191079,,0,-108.48,0.398
59191137,35,1,302.15,0.357
59191226,,0,-51.36,0.605
59191230,3,0,223.92,0.112
59191378,75,1,421.38,0.405
59191426,,0,89.28,0.195
59191455,75,1,495.54,0.393
59191464,50,1,454.62,0.221
59191562,,0,-12.56,0.598
59191566,35,0,186.32,0.503
59191617,35,1,242.08,0.599
59191633,35,0,162,0.532
59191639,,0,18.4,0.295
59191670,35,0,133.2,0.358
59191710,35,1,312.22,0.181
59191718,35,1,314.3,0.418
59191741,,0,-25.36,0.371
59191728,75,1,524.82,0.455
59191845,,0,33.92,0.255
59191938,,0,51.04,0.344
59191975,35,1,95.36,0.525
59192010,35,1,130.72,0.405
59192035,35,0,133.68,0.281
59192120,,0,12.96,0.227
59192199,75,1,406.34,0.351
59192244,75,1,594.49,0.621
59192268,,0,-83.6,0.4
59192323,35,0,310.21,0.222
59192333,75,1,670,0.178
59192339,35,1,219.28,0.583
59192362,35,0,277.41,0.413
59192563,35,1,169.6,0.276
59192569,35,1,102.56,0.333
59192715,,0,-86.08,0.472
59192792,75,1,410.23,0.529
59192812,35,0,130.96,0.65
59192897,,0,93.84,0.329
59192955,35,1,186.8,0.319
59192989,75,1,461.13,0.412
59193029,35,1,240.56,0.425
59193056,,0,60.24,0.367
59193166,,0,-49.52,0.319
59193172,,0,-35.68,0.546
59193175,,0,109.36,0.3
59193191,,0,67.52,0.351
59193243,35,1,78.4,0.432
59193380,35,1,206.48,0.235
59193557,75,1,585.35,0.284
59193584,35,1,172.64,0.319
59193629,,0,-80.96,0.409
59193752,35,0,104.24,0.511
59193840,35,1,224.24,0.301
59193883,,0,-97.68,0.188
59193919,,0,97.84,0.278
59193934,,0,-20.88,0.194
59193993,75,1,385.48,0.42
59194082,75,1,461.32,0.481
59194164,,0,143.92,0.181
59194220,,0,83.92,0.288
59194282,,0,93.68,0.293
59194316,,0,-26.48,0.171
59194360,,0,19.36,0.324
59194451,,0,-2,0.293
59194470,,0,-100.88,0.732
59194483,35,1,261.76,0.616
59194503,,0,-115.76,0.44
59194510,75,1,384.34,0.652
59194528,,0,-103.44,0.31
59194566,,0,-112.32,0.455
59194563,35,0,237.84,0.254
59194652,,0,-59.92,0.27
59194690,35,1,273.65,0.218
59194703,75,1,395.48,0.464
59194731,35,1,284.16,0.292
59194754,35,1,461.26,0.14
59194875,,0,46.48,0.576
59194904,,0,-93.44,0.272
59195042,,0,-60.96,0.188
59195047,,0,46.48,0.11
59195281,,0,-82.88,0.51
59195298,,0,146.16,0.455
59195353,,0,-89.52,0.338
59195349,35,0,335.39,0.409
59195370,75,1,639.7,0.183
59195512,,0,-72.56,0.31
59195588,,0,-50.56,0.277
59195697,,0,50,0.278
59195704,,0,107.84,0.236
59195804,,0,-90.24,0.276
59195834,,0,-11.36,0.258
59195911,35,0,176.16,0.459
59195994,75,1,427.03,0.446
59196089,,0,42.08,0.487
59196138,,0,13.84,0.332
59196198,,0,125.44,0.21
59196253,,0,111.28,0.23
59196251,35,0,250,0.314
59196348,,0,128.88,0.229
59196370,,0,-1.44,0.533
59196415,,0,-0.24,0.463
59196425,35,1,243.76,0.289
59196484,35,1,219.44,0.217
59196507,35,1,194.96,0.29
59196579,,0,-104.08,0.606
59196769,,0,44.08,0.336
59196771,35,0,300.2,0.218
59196825,35,0,110.16,0.35
59196902,,0,-105.04,0.224
59196896,35,1,270.45,0.22
59196916,,0,132.72,0.22
59196925,75,1,556.5,0.226
59196963,,0,-101.2,0.297
59197033,,0,-96,0.129
59197124,,0,-62.08,0.608
59197119,35,1,82.24,0.519
59197262,,0,57.52,0.186
59197440,,0,55.04,0.165
59197647,,0,58.08,0.358
59197688,,0,50.96,0.235
59197759,,0,-80.72,0.443
59197764,,0,160.8,0.349
59197809,,0,-30.32,0.243
59197870,,0,96.96,0.25
59197913,,0,-77.52,0.273
59198015,,0,-110.8,0.275
59198031,,0,-122.96,0.328
59198061,35,1,141.6,0.408
59198086,35,0,206.4,0.186
59198180,,0,-28,0.43
59198177,35,0,372.84,0.203
59198218,,0,134.08,0.219
59198329,35,0,382.91,0.178
59198520,35,1,482.84,0.407
59198577,75,1,708.69,0.469
59198670,,0,-113.12,0.236
59198728,,0,67.12,0.401
59198800,35,0,197.44,0.204
59198822,,0,-88.48,0.217
59198810,35,0,102.56,0.467
59198860,,0,-45.28,0.476
59198965,,0,-98.96,0.312
59199018,,0,107.04,0.173
59199192,,0,4.8,0.462
59199203,,0,-43.52,0.358
59199199,35,1,110.32,0.433
59199432,,0,-18,0.361
59199448,75,1,451.14,0.309
59199453,35,1,257.84,0.236
59199560,35,1,356.04,0.314
59199593,,0,-28.64,0.504
59199664,,0,271.97,0.193
59199717,75,1,578.96,0.348
59199762,,0,-79.84,0.571
59199897,,0,103.36,0.241
59199906,,0,-57.68,0.641
59200140,35,0,93.76,0.463
59200253,35,1,280.83,0.447
59200288,,0,-48.56,0.217
59200309,35,0,228.96,0.185
59200335,35,0,343.34,0.366
59200397,,0,148.32,0.215
59200421,,0,148.64,0.228
59200495,35,1,385.7,0.259
59200612,,0,109.44,0.224
59200676,,0,-105.12,0.245
59200709,,0,0.16,0.28
59200780,,0,30.56,0.426
59200793,,0,81.68,0.307
59200786,35,1,171.92,0.386
59200815,35,1,80.72,0.475
59200948,,0,-53.92,0.363
59201061,,0,-126.96,0.302
59201082,,0,-64.8,0.186
59201244,35,1,156.72,0.284
59201281,35,1,131.92,0.297
59201510,,0,-41.04,0.493
59201667,35,1,137.12,0.467
59201719,,0,110.8,0.275
59201766,75,1,548.21,0.217
59201806,,0,-26.8,0.392
59201845,,0,-104.08,0.433
59201885,75,1,385.91,0.348
59201917,,0,-114.32,0.311
59201944,,0,68.88,0.333
59201939,75,1,539.97,0.267
59201990,75,1,465.59,0.29
59202111,35,1,148.4,0.554
59202167,,0,-20.88,0.262
59202184,,0,178.24,0.212
59202195,35,1,378.03,0.204
59202236,,0,43.2,0.169
59202348,35,0,151.44,0.274
59202415,35,1,199.36,0.191
59202465,35,1,227.2,0.298
59202515,,0,105.36,0.154
59202541,,0,-105.36,0.332
59202525,50,1,515.63,0.178
59202535,35,1,393.36,0.288
59202752,,0,-105.76,0.394
59202789,,0,69.6,0.242
59202765,35,1,292.92,0.296
59202827,,0,-24.64,0.422
59202833,,0,-26.56,0.61
59202831,35,1,331.69,0.347
59202879,,0,-9.92,0.56
59202896,,0,-113.28,0.352
59202950,,0,-97.52,0.393
59202981,,0,-77.52,0.204
59203004,,0,-54.4,0.436
59203068,,0,-35.6,0.543
59203056,,0,-12.88,0.23
59203111,35,1,196.4,0.485
59203155,,0,-5.2,0.669
59203178,35,0,197.6,0.533
59203279,,0,73.2,0.31
59203261,75,1,515.39,0.409
59203308,35,1,259.44,0.226
59203362,,0,-47.44,0.509
59203390,35,1,187.68,0.515
59203575,,0,-107.28,0.392
59203597,35,1,112.4,0.401
59203694,,0,-35.12,0.408
59203723,,0,61.68,0.261
59203720,,0,-12.72,0.27
59203725,,0,13.2,0.518
59203831,,0,159.76,0.159
59203854,,0,-10.8,0.332
59203861,35,1,322.58,0.271
59203871,35,1,217.68,0.397
59203888,,0,-107.52,0.596
59203996,,0,58.4,0.449
59203998,35,1,378.25,0.287
59204033,75,1,433.78,0.585
59204046,75,1,619.77,0.204
59204079,35,1,169.12,0.297
59204153,,0,28.24,0.344
59204189,35,0,184.24,0.458
59204273,,0,134.64,0.215
59204291,,0,-48,0.366
59204337,35,1,201.44,0.2
59204352,75,1,457.03,0.311
59204376,75,1,486.91,0.434
59204415,75,1,563.57,0.572
59204425,35,1,292.13,0.367
59204518,35,1,197.6,0.302
59204569,,0,-74.48,0.375
59204583,,0,252.88,0.286
59204656,35,1,73.2,0.505
59204704,,0,52,0.466
59204708,,0,44.88,0.313
59204922,35,1,443.87,0.178
59204957,35,1,151.68,0.368
59205024,35,1,306.81,0.309
59205048,,0,-7.12,0.23
59205115,,0,-92.56,0.34
59205125,75,1,335.24,0.501
59205186,75,1,757.39,0.196
59205279,,0,4.24,0.268
59205274,35,1,108.32,0.346
59205325,50,1,381.33,0.337
59205342,75,1,426.28,0.51
59205447,,0,-41.76,0.238
59205449,,0,-88.08,0.486
59205560,35,1,346.11,0.229
59205591,,0,-37.84,0.227
59205638,75,1,515.81,0.213
59205687,75,1,444.87,0.382
59205774,,0,132.56,0.253
59205805,,0,132.08,0.24
59205885,,0,-1.68,0.265
59205915,35,0,57.84,0.629
59206023,35,1,127.2,0.422
59206051,,0,144,0.208
59206047,,0,-52,0.566
59206077,,0,-79.92,0.245
59206139,35,1,235.12,0.384
59206193,,0,79.04,0.325
59206362,,0,-42.56,0.192
59206392,,0,-34.96,0.336
59206379,50,1,423.22,0.266
59206412,,0,59.2,0.375
59206427,,0,-76.16,0.316
59206473,,0,-109.44,0.203
59206510,35,1,199.28,0.361
59206560,,0,-69.52,0.534
59206523,35,1,93.6,0.452
59206546,75,1,626.54,0.187
59206654,35,1,265.47,0.252
59206775,75,1,314.99,0.608
59206927,35,0,310.14,0.18
59207177,,0,-38.88,0.427
59207172,35,1,157.2,0.445
59207197,35,1,355.96,0.211
59207174,,0,125.92,0.171
59207145,75,0,708.15,0.352
59207398,,0,88.96,0.167
59207417,,0,0.08,0.312
59207421,,0,63.12,0.215
59207516,,0,50.56,0.168
59207542,,0,64.96,0.149
59207656,35,0,435.46,0.22
59207663,35,1,158.16,0.489
59207739,,0,37.84,0.437
59207746,35,0,190.64,0.24
59207764,,0,82.4,0.239
59207756,35,1,146.08,0.42
59207804,35,0,190.4,0.587
59207918,75,1,505.33,0.462
59207915,35,1,94.08,0.424
59207939,,0,22.48,0.169
59208073,,0,-68.72,0.461
59208141,35,1,119.36,0.382
59208224,,0,55.44,0.286
59208225,,0,20.4,0.293
59208326,35,0,163.2,0.319
59208385,,0,81.36,0.322
59208415,35,1,255.84,0.378
59208395,35,1,162.24,0.365
59208551,,0,-27.28,0.418
59208615,50,1,472.2,0.222
59208654,,0,20.72,0.283
59208721,,0,-92.8,0.541
59208714,35,0,186.88,0.328
59208817,,0,-92.32,0.488
59208816,75,1,568.97,0.362
59208840,,0,-68,0.629
59208915,,0,-10.88,0.444
59209020,,0,-37.68,0.308
59209019,35,0,247.52,0.425
59209125,,0,6.88,0.388
59209141,35,1,44.64,0.637
59209124,35,1,325.09,0.475
59209251,35,1,186.48,0.297
59209254,75,1,337.5,0.487
59209381,,0,-118.88,0.311
59209398,,0,-129.44,0.415
59209572,,0,-18.08,0.178
59209758,,0,-11.2,0.219
59209747,3,0,160.64,0.218
59209777,,0,65.68,0.292
59209827,35,1,270.29,0.324
59209840,,0,82.48,0.322
59209839,35,1,112,0.41
59209889,75,1,618.26,0.307
59209916,,0,-80.88,0.52
59209955,35,1,345.29,0.257
59210058,35,1,333.96,0.292
59210224,35,1,345.66,0.215
59210249,35,1,368.77,0.26
59210294,,0,-3.04,0.476
59210340,75,1,637.3,0.229
59210348,35,1,186.56,0.503
59210414,,0,-120.48,0.461
59210498,,0,45.52,0.381
59210571,35,0,204.64,0.286
59210668,,0,69.36,0.314
59210677,,0,-100.8,0.305
59210726,,0,17.36,0.369
59210924,,0,-46,0.362
59210973,35,1,83.12,0.391
59211006,35,1,288.04,0.349
59211200,,0,-9.28,0.388
59211191,35,1,334.94,0.191
59211348,35,1,308.05,0.473
59211367,,0,-63.84,0.343
59211419,,0,193.12,0.301
59211504,75,1,660.33,0.226
59211546,35,1,326.46,0.281
59211562,,0,29.52,0.296
59211622,,0,40.96,0.204
59211626,75,1,781.73,0.309
59211680,,0,-65.44,0.313
59211731,,0,117.12,0.254
59211780,35,0,300.82,0.446
59211842,,0,-83.84,0.311
59211863,,0,-37.76,0.273
59211889,,0,-9.92,0.677
59211918,75,1,697.99,0.247
59211937,35,1,129.36,0.533
59212020,,0,-120.88,0.287
59212028,75,1,411.82,0.309
59212030,75,1,593.98,0.283
59212070,,0,-126.88,0.327
59212093,,0,-39.6,0.193
59212112,35,1,347.07,0.322
59212253,75,1,630.19,0.369
59212258,35,0,370.66,0.245
59212348,,0,44,0.263
59212441,,0,208.88,0.338
59212449,35,0,315.68,0.215
59212511,,0,-48.32,0.28
59212518,35,0,512.94,0.157
59212606,35,0,187.12,0.385
59212664,,0,174.08,0.123
59212751,,0,-128.24,0.282
59212758,,0,169.68,0.113
59212792,,0,-27.2,0.479
59212794,35,0,167.6,0.237
59212894,,0,-6,0.26
59212900,,0,160.64,0.342
59212910,,0,-28.64,0.266
59212956,,0,-61.36,0.41
59212945,35,1,449.89,0.136
59212986,35,1,342.75,0.292
59213079,35,0,289.53,0.254
59213107,,0,66.56,0.275
59213126,75,1,682.89,0.268
59213145,35,0,205.28,0.197
59213179,,0,-67.12,0.276
59213222,,0,-57.76,0.277
59213211,35,1,236.24,0.292
59213285,,0,272.77,0.219
59213283,75,1,402.22,0.831
59213334,,0,-41.36,0.332
59213378,35,1,109.52,0.336
59213405,,0,8.08,0.435
59213441,,0,8.48,0.244
59213420,35,0,146.88,0.273
59213515,35,0,329.73,0.157
59213663,,0,-63.84,0.213
59213725,,0,258.8,0.307
59213718,75,1,533.46,0.524
59213729,3,0,244.16,0.137
59213865,35,1,326.84,0.235
59213965,,0,70.64,0.309
59214034,75,1,615.92,0.264
59214064,,0,45.28,0.245
59214122,,0,-5.44,0.315
59214151,,0,81.92,0.338
59214143,35,1,234.4,0.172
59214177,35,1,211.52,0.357
59214188,35,0,394.35,0.262
59214283,35,1,98.8,0.463
59214374,,0,6.48,0.358
59214385,,0,-105.84,0.22
59214387,,0,-54.96,0.397
59214452,35,0,100.32,0.492
59214518,,0,-97.2,0.35
59214514,,0,-26.4,0.318
59214510,75,1,509.57,0.637
59214575,,0,128.64,0.225
59214567,,0,4.88,0.502
59214613,,0,-59.68,0.286
59214737,,0,-94.64,0.257
59214738,35,1,277.33,0.257
59214804,,0,2.4,0.261
59214789,75,1,501.92,0.245
59214831,,0,-122.24,0.187
59214870,,0,15.68,0.456
59214853,50,1,361.25,0.372
59214917,75,1,358.39,0.446
59214947,,0,49.36,0.203
59215003,,0,46,0.106
59215005,,0,39.12,0.39
59215132,,0,-58.32,0.434
59215166,35,1,310.14,0.434
59215200,,0,-112,0.297
59215225,,0,73.92,0.188
59215238,35,0,377.02,0.203
59215389,,0,18.48,0.392
59215444,35,1,170,0.584
59215514,,0,58.8,0.358
59215524,,0,-22.16,0.225
59215542,35,1,94.08,0.357
59215562,,0,-70,0.597
59215705,,0,-63.68,0.274
59215737,,0,-14.64,0.247
59215766,,0,-99.52,0.266
59215764,75,1,759.17,0.29
59215777,50,1,398.65,0.301
59215823,,0,64.72,0.215
59215847,,0,20.72,0.41
59215978,35,1,282.81,0.525
59216125,35,1,130.48,0.312
59216147,,0,91.28,0.158
59216154,35,1,373.2,0.432
59216192,,0,-37.04,0.54
59216332,35,1,286.85,0.257
59216371,,0,38.64,0.263
59216358,3,0,166.08,0.215
59216446,,0,-117.2,0.305
59216471,35,1,46.56,0.688
59216496,35,0,270.45,0.24
59216630,75,1,584.98,0.338
59216662,,0,94.72,0.247
59216693,,0,38.24,0.57
59216695,,0,-43.6,0.441
59216853,,0,124,0.233
59216868,,0,62.24,0.251
59216862,3,1,377.89,0.153
59216864,35,1,250.16,0.213
59216922,,0,208.08,0.259
59216934,75,1,494.86,0.329
59217017,75,1,454.22,0.25
59217064,,0,-109.68,0.251
59217128,35,0,410.44,0.12
59217176,,0,54.16,0.379
59217228,,0,108.8,0.245
59217285,,0,260.08,0.275
59217345,35,1,216.56,0.392
59217355,,0,-59.04,0.27
59217357,,0,-129.28,0.341
59217352,75,1,741.83,0.268
59217384,75,1,430.01,0.408
59217397,,0,-89.04,0.507
59217602,,0,-16.72,0.31
59217663,35,1,254.64,0.428
59217714,,0,-75.6,0.318
59217720,35,1,254.56,0.628
59217812,35,0,127.36,0.337
59217822,35,0,268.92,0.154
59217858,35,1,126.96,0.412
59217897,35,0,114.4,0.346
59218029,,0,67.04,0.345
59218035,35,1,183.76,0.302
59218058,35,1,316.45,0.229
59218070,35,1,334.34,0.266
59218178,,0,-15.04,0.46
59218169,35,1,233.44,0.503
59218207,35,1,265.87,0.163
59218219,35,1,236.88,0.248
59218332,,0,95.92,0.162
59218411,50,0,524.7,0.183
59218428,,0,18.72,0.358
59218447,,0,106.88,0.147
59218451,,0,-40.08,0.718
59218478,,0,-60.24,0.435
59218586,,0,-85.6,0.192
59218606,,0,144.32,0.2
59218616,,0,34.4,0.175
59218631,35,1,117.36,0.407
59218710,,0,-51.04,0.255
59218739,,0,65.44,0.317
59218752,35,0,333.28,0.225
59218788,35,1,436.47,0.199
59218808,,0,93.2,0.202
59218826,,0,-14.4,0.337
59218841,35,1,472.45,0.187
59218864,,0,134.32,0.219
59218881,35,1,81.92,0.433
59218908,35,1,342.37,0.247
59218942,,0,256.24,0.173
59218927,75,1,671.3,0.09
59218974,,0,94,0.236
59219012,75,1,580.07,0.255
59219100,35,1,137.6,0.388
59219203,35,1,163.6,0.58
59219221,,0,49.04,0.372
59219218,35,0,185.84,0.258
59219260,,0,9.76,0.242
59219503,,0,-84.32,0.348
59219570,,0,0.4,0.29
59219669,35,0,330.26,0.39
59219748,75,1,367.39,0.501
59219782,,0,-32.96,0.327
59219765,,0,7.92,0.292
59219775,3,0,266.19,0.138
59220035,35,1,163.52,0.338
59220156,,0,-14.56,0.273
59220149,35,1,268.12,0.291
59220177,,0,112.08,0.26
59220199,35,1,289.14,0.228
59220218,35,0,163.04,0.41
59220317,75,1,498,0.543
59220357,35,1,321.05,0.352
59220398,,0,-99.6,0.305
59220393,75,1,510.83,0.228
59220433,,0,85.6,0.225
59220439,,0,-112.08,0.287
59220464,,0,-122.8,0.301
59220499,,0,52.24,0.314
59220529,35,1,398.3,0.198
59220550,,0,44.48,0.398
59220622,35,1,111.28,0.354
59220662,,0,-41.92,0.6
59220730,35,1,288.67,0.171
59220899,,0,-130.72,0.233
59220906,,0,-10.72,0.311
59220918,75,1,363.82,0.426
59221020,35,1,322.2,0.226
59221059,35,1,208.32,0.185
59221142,,0,17.84,0.294
59221200,,0,-56.56,0.331
59221186,35,1,189.36,0.666
59221199,35,1,297.46,0.362
59221225,,0,30.8,0.476
59221249,,0,-95.84,0.393
59221479,,0,58.4,0.305
59221471,75,1,491.15,0.633
59221531,,0,-96.56,0.47
59221580,,0,-46.64,0.052
59221594,,0,-118.64,0.296
59221658,35,1,254.24,0.308
59221740,35,1,147.36,0.543
59221810,35,0,437.74,0.211
59221814,75,1,295.19,0.697
59221819,35,1,121.76,0.393
59221860,35,1,213.12,0.277
59221894,35,1,106.96,0.328
59221911,,0,132.88,0.245
59221965,75,1,433.04,0.357
59221983,,0,-40,0.284
59222009,,0,63.28,0.411
59222033,,0,64.24,0.273
59222034,,0,-105.52,0.243
59222045,35,0,150.56,0.375
59222181,35,0,224.32,0.558
59222221,,0,-63.92,0.317
59222244,,0,-101.44,0.37
59222449,75,1,465.2,0.41
59222609,,0,-50.24,0.393
59222592,35,1,115.6,0.306
59222617,,0,76.16,0.339
59222642,,0,-79.04,0.316
59222712,,0,-85.12,0.331
59222719,35,0,228.72,0.297
59222833,50,1,467.01,0.231
59222860,,0,149.36,0.199
59222865,,0,-19.84,0.539
59222961,,0,49.12,0.188
59222980,,0,-69.44,0.186
59222995,,0,-121.92,0.306
59223085,,0,8.4,0.416
59223088,,0,7.12,0.259
59223170,75,1,537.1,0.436
59223176,75,1,476.02,0.471
59223226,,0,110.64,0.319
59223294,,0,-8,0.252
59223359,,0,-131.52,0.26
59223393,,0,-0.08,0.458
59223404,,0,-47.2,0.235
59223427,35,0,370.23,0.141
59223466,,0,-68.24,0.164
59223506,,0,-87.2,0.522
59223516,35,0,160.24,0.367
59223537,,0,22.8,0.696
59223555,,0,-15.68,0.391
59223540,35,1,316.3,0.218
59223603,35,1,108.24,0.316
59223683,35,0,325.17,0.26
59223686,,0,-69.04,0.28
59223742,,0,84.8,0.255
59223937,35,1,164.32,0.288
59223995,3,1,203.28,0.171
59224032,75,1,722.19,0.402
59224078,50,1,576.45,0.14
59224145,75,1,683.42,0.458
59224246,,0,58.88,0.403
59224263,,0,36.8,0.34
59224321,,0,-1.84,0.237
59224357,75,1,574.96,0.222
59224431,,0,36.96,0.318
59224455,,0,-105.68,0.453
59224499,75,1,743.49,0.161
59224561,,0,-35.28,0.371
59224590,,0,-79.92,0.283
59224647,75,1,573.24,0.227
59224716,35,1,168.8,0.59
59224798,,0,232,0.249
59224790,75,1,527.34,0.258
59224936,,0,-73.92,0.563
59224962,,0,-72.8,0.399
59224969,75,1,533.17,0.419
59225068,,0,39.36,0.225
59225077,,0,24.4,0.77
59225119,,0,-52.4,0.332
59225156,,0,64,0.203
59225172,75,0,453.9,0.278
59225202,,0,-127.52,0.495
59225211,,0,-49.12,0.314
59225219,,0,-89.76,0.429
59225538,35,1,137.36,0.278
59225597,,0,-114.72,0.314
59225584,35,1,142,0.456
59225639,,0,78.8,0.386
59225672,35,1,315.53,0.235
59225679,35,1,179.36,0.42
59225695,,0,-34.88,0.444
59225780,,0,-84.16,0.261
59225787,35,1,209.84,0.447
59225901,,0,68.4,0.255
59226004,,0,-30.88,0.483
59226069,,0,242.64,0.261
59226074,,0,-110.64,0.276
59226106,35,1,250.96,0.308
59226108,35,1,276.21,0.478
59226112,35,0,327.37,0.362
59226259,,0,39.84,0.294
59226489,75,0,457.82,0.433
59226543,,0,-43.76,0.23
59226560,35,1,74,0.462
59226704,,0,154.24,0.212
59226709,,0,1.2,0.355
59226716,,0,5.6,0.32
59226730,,0,-56,0.258
59226803,35,0,313.07,0.244
59226865,35,1,328.89,0.257
59226911,,0,-102.32,0.286
59227005,,0,-88.48,0.805
59227042,35,1,154.56,0.313
59227092,,0,54.8,0.475
59227105,,0,-75.52,0.406
59227106,35,1,118.08,0.319
59227110,75,1,590.41,0.369
59227274,,0,11.36,0.334
59227286,,0,-0.08,0.334
59227331,,0,80.08,0.279
59227391,75,1,499.11,0.26
59227412,35,0,165.44,0.478
59227423,75,1,636.83,0.157
59227597,,0,266,0.195
59227666,,0,44.48,0.282
59227744,,0,-52.48,0.271
59227772,35,1,363.74,0.31
59227769,35,1,358.69,0.324
59227832,,0,-126.8,0.38
59227863,,0,-94.88,0.291
59227951,,0,112.56,0.283
59227942,35,0,317.91,0.441
59227956,35,1,236.08,0.329
59228029,,0,100.32,0.185
59228039,,0,-123.6,0.163
59228051,,0,-89.52,0.322
59228086,35,1,192.32,0.415
59228154,35,0,238.96,0.304
59228158,35,0,266.16,0.154
59228168,75,1,416.92,0.298
59228215,,0,-12.56,0.155
59228252,,0,-14.72,0.258
59228258,,0,-61.84,0.482
59228304,75,1,472.96,0.301
59228345,35,1,99.36,0.34
59228383,,0,26.8,0.393
59228561,35,1,124.56,0.426
59228644,75,1,654.38,0.33
59228826,,0,-47.76,0.284
59228876,35,1,310.68,0.28
59228892,,0,-96.96,0.402
59228889,35,1,376.37,0.203
59228910,75,1,383.48,0.444
59228953,35,1,107.2,0.604
59229013,35,0,123.2,0.485
59229047,,0,-2.96,0.173
59229048,,0,-54.8,0.215
59229065,,0,-78.56,0.262
59229119,35,1,159.52,0.281
59229368,,0,45.28,0.15
59229375,35,0,367.97,0.276
59229419,,0,5.76,0.408
59229430,75,1,734.08,0.356
59229524,,0,5.52,0.413
59229561,35,0,184,0.307
59229574,35,1,206.56,0.456
59229601,,0,-89.6,0.391
59229619,75,1,395.34,0.323
59229661,35,1,77.84,0.781
59229725,,0,-35.28,0.542
59229736,,0,-12.24,0.238
59229769,35,1,133.6,0.37
59229798,35,1,307.51,0.535
59229845,35,1,157.36,0.653
59229882,,0,-41.68,0.435
59229891,35,1,257.52,0.387
59229939,,0,124.8,0.229
59229945,75,1,798.49,0.375
59229986,,0,-23.36,0.111
59230012,,0,-27.28,0.404
59230139,35,0,132.96,0.487
59230150,35,1,376.52,0.292
59230193,,0,-52.08,0.03
59230178,50,1,449.3,0.235
59230201,35,0,252.64,0.413
59230293,,0,92,0.257
59230299,,0,262,0.262
59230401,,0,61.68,0.419
59230535,,0,87.92,0.234
59230562,,0,-63.92,0.49
59230603,35,1,215.44,0.259
59230609,35,1,304.56,0.258
59230711,,0,-33.6,0.279
59230741,35,0,134.88,0.294
59230793,,0,-33.04,0.725
59230916,,0,-129.92,0.453
59230941,,0,103.6,0.196
59231023,,0,-56.08,0.407
59231035,75,1,383.12,0.489
59231215,50,1,562.75,0.255
59231236,,0,-11.28,0.422
59231238,,0,58.56,0.326
59231337,,0,-15.04,0.405
59231329,35,1,229.36,0.25
59231351,,0,16.24,0.512
59231376,,0,54.16,0.225
59231361,35,1,64.88,0.593
59231395,35,0,129.84,0.475
59231413,,0,-14.64,0.275
59231424,,0,-53.28,0.268
59231460,,0,65.2,0.23
59231467,35,1,172.72,0.769
59231493,35,1,308.98,0.334
59231495,35,0,106.64,0.461
59231516,,0,18.88,0.479
59231540,75,1,525.05,0.255
59231552,,0,30.96,0.153
59231616,,0,-116.88,0.312
59231635,,0,86,0.225
59231681,,0,-14.88,0.411
59231704,35,1,260,0.278
59231720,3,0,189.76,0.176
59231737,,0,81.36,0.238
59231820,,0,121.44,0.257
59231829,35,0,198.24,0.568
59231949,,0,237.04,0.127
59232004,,0,56.72,0.349
59232007,,0,68.64,0.424
59232067,,0,-6.08,0.291
59232135,35,1,75.12,0.441
59232159,,0,-64.24,0.428
59232186,35,1,187.04,0.319
59232386,35,1,241.36,0.229
59232424,35,1,367.03,0.284
59232455,,0,24.72,0.376
59232684,,0,-113.44,0.243
59232688,,0,35.52,0.333
59232743,35,0,111.28,0.583
59232801,,0,-64.48,0.221
59232828,75,1,603.45,0.499
59232877,35,1,280.99,0.238
59232906,,0,33.84,0.36
59232900,,0,-88,0.386
59232912,,0,-50.96,0.348
59232934,35,1,150.96,0.236
59233009,,0,-76.8,0.267
59233045,,0,-128.88,0.332
59233058,,0,114.24,0.266
59233105,35,0,399.77,0.18
59233117,75,0,381.69,0.403
59233148,75,1,699.54,0.34
59233188,35,1,136.72,0.34
59233214,,0,51.28,0.362
59233364,35,1,300.98,0.131
59233379,,0,-110.56,0.268
59233501,,0,-42.16,0.283
59233496,,0,-59.52,0.21
59233687,,0,226.16,0.407
59233695,,0,-69.68,0.251
59233749,35,0,167.28,0.278
59233847,35,0,186.4,0.27
59233870,35,0,218.64,0.313
59233927,,0,-89.2,0.324
59234066,75,1,426.49,0.457
59234096,,0,156.32,0.193
59234072,75,1,448.64,0.404
59234145,,0,23.76,0.592
59234180,35,1,359.79,0.259
59234276,,0,-97.2,0.358
59234355,,0,58.48,0.245
59234471,,0,47.44,0.329
59234515,,0,22.64,0.271
59234694,,0,-74.08,0.375
59234713,,0,19.04,0.405
59234733,,0,-33.2,0.358
59234727,35,1,279.87,0.231
59234775,35,1,218.08,0.521
59234778,35,1,287.48,0.456
59234806,75,1,635.49,0.376
59234893,75,1,688.22,0.303
59234923,35,1,111.2,0.313
59234925,35,1,405.23,0.206
59234970,,0,36.24,0.548
59234960,35,1,304.09,0.205
59234981,,0,121.12,0.411
59234996,,0,-20.4,0.245
59235021,35,0,163.84,0.29
59235053,35,1,181.84,0.269
59235197,,0,66.4,0.243
59235255,,0,95.68,0.254
59235256,,0,96.4,0.268
